strategy,benchmark,config_id,success,area,latency,error_type,synthesis_time_s,clock_period,buffer_algorithm,sharing,disable_lsq,fast_token_delivery
Grid_offline_ref,matmul,0,True,46,476,none,3.19,2,on-merges,False,False,False
Grid_offline_ref,matmul,1,True,53,414,none,3.53,2,on-merges,False,False,True
Grid_offline_ref,matmul,2,True,46,476,none,3.22,2,on-merges,False,True,False
Grid_offline_ref,matmul,3,True,53,414,none,3.64,2,on-merges,False,True,True
Grid_offline_ref,matmul,4,True,46,476,none,3.31,2,on-merges,True,False,False
Grid_offline_ref,matmul,5,True,53,414,none,3.65,2,on-merges,True,False,True
Grid_offline_ref,matmul,6,True,46,476,none,3.14,2,on-merges,True,True,False
Grid_offline_ref,matmul,7,True,53,414,none,3.44,2,on-merges,True,True,True
Grid_offline_ref,matmul,8,False,,,timeout,120.1,2,fpga20,False,False,False
Grid_offline_ref,matmul,9,False,,,buffer_placement_failed,0.7,2,fpga20,False,False,True
Grid_offline_ref,matmul,10,False,,,timeout,120.1,2,fpga20,False,True,False
Grid_offline_ref,matmul,11,False,,,buffer_placement_failed,0.67,2,fpga20,False,True,True
Grid_offline_ref,matmul,12,False,,,timeout,120.1,2,fpga20,True,False,False
Grid_offline_ref,matmul,13,False,,,buffer_placement_failed,0.68,2,fpga20,True,False,True
Grid_offline_ref,matmul,14,False,,,timeout,120.1,2,fpga20,True,True,False
Grid_offline_ref,matmul,15,False,,,buffer_placement_failed,0.71,2,fpga20,True,True,True
Grid_offline_ref,matmul,16,True,55,716,none,57.42,2,fpl22,False,False,False
Grid_offline_ref,matmul,17,False,,,buffer_placement_failed,0.68,2,fpl22,False,False,True
Grid_offline_ref,matmul,18,True,55,716,none,57.62,2,fpl22,False,True,False
Grid_offline_ref,matmul,19,False,,,buffer_placement_failed,0.68,2,fpl22,False,True,True
Grid_offline_ref,matmul,20,True,55,716,none,56.55,2,fpl22,True,False,False
Grid_offline_ref,matmul,21,False,,,buffer_placement_failed,0.68,2,fpl22,True,False,True
Grid_offline_ref,matmul,22,True,55,716,none,57.15,2,fpl22,True,True,False
Grid_offline_ref,matmul,23,False,,,buffer_placement_failed,0.69,2,fpl22,True,True,True
Grid_offline_ref,matmul,24,True,46,476,none,3.21,3,on-merges,False,False,False
Grid_offline_ref,matmul,25,True,53,414,none,3.57,3,on-merges,False,False,True
Grid_offline_ref,matmul,26,True,46,476,none,3.22,3,on-merges,False,True,False
Grid_offline_ref,matmul,27,True,53,414,none,3.47,3,on-merges,False,True,True
Grid_offline_ref,matmul,28,True,46,476,none,3.29,3,on-merges,True,False,False
Grid_offline_ref,matmul,29,True,53,414,none,3.59,3,on-merges,True,False,True
Grid_offline_ref,matmul,30,True,46,476,none,3.26,3,on-merges,True,True,False
Grid_offline_ref,matmul,31,True,53,414,none,3.58,3,on-merges,True,True,True
Grid_offline_ref,matmul,32,False,,,timeout,120.1,3,fpga20,False,False,False
Grid_offline_ref,matmul,33,False,,,buffer_placement_failed,0.71,3,fpga20,False,False,True
Grid_offline_ref,matmul,34,False,,,timeout,120.1,3,fpga20,False,True,False
Grid_offline_ref,matmul,35,False,,,buffer_placement_failed,0.74,3,fpga20,False,True,True
Grid_offline_ref,matmul,36,False,,,timeout,120.1,3,fpga20,True,False,False
Grid_offline_ref,matmul,37,False,,,buffer_placement_failed,0.75,3,fpga20,True,False,True
Grid_offline_ref,matmul,38,False,,,timeout,120.1,3,fpga20,True,True,False
Grid_offline_ref,matmul,39,False,,,buffer_placement_failed,0.72,3,fpga20,True,True,True
Grid_offline_ref,matmul,40,False,,,timeout,120.1,3,fpl22,False,False,False
Grid_offline_ref,matmul,41,False,,,buffer_placement_failed,0.75,3,fpl22,False,False,True
Grid_offline_ref,matmul,42,False,,,timeout,120.1,3,fpl22,False,True,False
Grid_offline_ref,matmul,43,False,,,buffer_placement_failed,0.77,3,fpl22,False,True,True
Grid_offline_ref,matmul,44,False,,,timeout,120.1,3,fpl22,True,False,False
Grid_offline_ref,matmul,45,False,,,buffer_placement_failed,0.75,3,fpl22,True,False,True
Grid_offline_ref,matmul,46,False,,,timeout,120.1,3,fpl22,True,True,False
Grid_offline_ref,matmul,47,False,,,buffer_placement_failed,0.75,3,fpl22,True,True,True
Grid_offline_ref,matmul,48,True,46,476,none,3.39,4,on-merges,False,False,False
Grid_offline_ref,matmul,49,True,53,414,none,3.63,4,on-merges,False,False,True
Grid_offline_ref,matmul,50,True,46,476,none,3.35,4,on-merges,False,True,False
Grid_offline_ref,matmul,51,True,53,414,none,3.73,4,on-merges,False,True,True
Grid_offline_ref,matmul,52,True,46,476,none,3.71,4,on-merges,True,False,False
Grid_offline_ref,matmul,53,True,53,414,none,4.05,4,on-merges,True,False,True
Grid_offline_ref,matmul,54,True,46,476,none,3.26,4,on-merges,True,True,False
Grid_offline_ref,matmul,55,True,53,414,none,3.55,4,on-merges,True,True,True
Grid_offline_ref,matmul,56,False,,,timeout,120.1,4,fpga20,False,False,False
Grid_offline_ref,matmul,57,False,,,buffer_placement_failed,0.75,4,fpga20,False,False,True
Grid_offline_ref,matmul,58,False,,,timeout,120.1,4,fpga20,False,True,False
Grid_offline_ref,matmul,59,False,,,buffer_placement_failed,0.75,4,fpga20,False,True,True
Grid_offline_ref,matmul,60,False,,,timeout,120.1,4,fpga20,True,False,False
Grid_offline_ref,matmul,61,False,,,buffer_placement_failed,0.72,4,fpga20,True,False,True
Grid_offline_ref,matmul,62,False,,,timeout,120.1,4,fpga20,True,True,False
Grid_offline_ref,matmul,63,False,,,buffer_placement_failed,0.68,4,fpga20,True,True,True
Grid_offline_ref,matmul,64,False,,,timeout,120.1,4,fpl22,False,False,False
Grid_offline_ref,matmul,65,False,,,buffer_placement_failed,0.71,4,fpl22,False,False,True
Grid_offline_ref,matmul,66,False,,,timeout,120.1,4,fpl22,False,True,False
Grid_offline_ref,matmul,67,False,,,buffer_placement_failed,0.68,4,fpl22,False,True,True
Grid_offline_ref,matmul,68,False,,,timeout,120.1,4,fpl22,True,False,False
Grid_offline_ref,matmul,69,False,,,buffer_placement_failed,0.68,4,fpl22,True,False,True
Grid_offline_ref,matmul,70,False,,,timeout,120.1,4,fpl22,True,True,False
Grid_offline_ref,matmul,71,False,,,buffer_placement_failed,0.7,4,fpl22,True,True,True
Grid_offline_ref,matmul,72,True,46,476,none,3.22,5,on-merges,False,False,False
Grid_offline_ref,matmul,73,True,53,414,none,3.6,5,on-merges,False,False,True
Grid_offline_ref,matmul,74,True,46,476,none,3.32,5,on-merges,False,True,False
Grid_offline_ref,matmul,75,True,53,414,none,3.58,5,on-merges,False,True,True
Grid_offline_ref,matmul,76,True,46,476,none,3.22,5,on-merges,True,False,False
Grid_offline_ref,matmul,77,True,53,414,none,3.57,5,on-merges,True,False,True
Grid_offline_ref,matmul,78,True,46,476,none,3.25,5,on-merges,True,True,False
Grid_offline_ref,matmul,79,True,53,414,none,3.62,5,on-merges,True,True,True
Grid_offline_ref,matmul,80,True,55,456,none,22.69,5,fpga20,False,False,False
Grid_offline_ref,matmul,81,False,,,buffer_placement_failed,0.7,5,fpga20,False,False,True
Grid_offline_ref,matmul,82,True,55,456,none,22.72,5,fpga20,False,True,False
Grid_offline_ref,matmul,83,False,,,buffer_placement_failed,0.7,5,fpga20,False,True,True
Grid_offline_ref,matmul,84,True,55,456,none,22.58,5,fpga20,True,False,False
Grid_offline_ref,matmul,85,False,,,buffer_placement_failed,0.67,5,fpga20,True,False,True
Grid_offline_ref,matmul,86,True,55,456,none,21.91,5,fpga20,True,True,False
Grid_offline_ref,matmul,87,False,,,buffer_placement_failed,0.7,5,fpga20,True,True,True
Grid_offline_ref,matmul,88,False,,,timeout,120.1,5,fpl22,False,False,False
Grid_offline_ref,matmul,89,False,,,buffer_placement_failed,0.71,5,fpl22,False,False,True
Grid_offline_ref,matmul,90,False,,,timeout,120.1,5,fpl22,False,True,False
Grid_offline_ref,matmul,91,False,,,buffer_placement_failed,0.68,5,fpl22,False,True,True
Grid_offline_ref,matmul,92,False,,,timeout,120.1,5,fpl22,True,False,False
Grid_offline_ref,matmul,93,False,,,buffer_placement_failed,0.68,5,fpl22,True,False,True
Grid_offline_ref,matmul,94,False,,,timeout,120.1,5,fpl22,True,True,False
Grid_offline_ref,matmul,95,False,,,buffer_placement_failed,0.67,5,fpl22,True,True,True
Grid_offline_ref,matmul,96,True,46,476,none,3.13,6,on-merges,False,False,False
Grid_offline_ref,matmul,97,True,53,414,none,3.44,6,on-merges,False,False,True
Grid_offline_ref,matmul,98,True,46,476,none,3.12,6,on-merges,False,True,False
Grid_offline_ref,matmul,99,True,53,414,none,3.41,6,on-merges,False,True,True
Grid_offline_ref,matmul,100,True,46,476,none,3.14,6,on-merges,True,False,False
Grid_offline_ref,matmul,101,True,53,414,none,3.39,6,on-merges,True,False,True
Grid_offline_ref,matmul,102,True,46,476,none,3.15,6,on-merges,True,True,False
Grid_offline_ref,matmul,103,True,53,414,none,3.43,6,on-merges,True,True,True
Grid_offline_ref,matmul,104,True,54,454,none,57.7,6,fpga20,False,False,False
Grid_offline_ref,matmul,105,False,,,buffer_placement_failed,0.69,6,fpga20,False,False,True
Grid_offline_ref,matmul,106,True,54,454,none,57.65,6,fpga20,False,True,False
Grid_offline_ref,matmul,107,False,,,buffer_placement_failed,0.67,6,fpga20,False,True,True
Grid_offline_ref,matmul,108,True,54,454,none,58.12,6,fpga20,True,False,False
Grid_offline_ref,matmul,109,False,,,buffer_placement_failed,0.69,6,fpga20,True,False,True
Grid_offline_ref,matmul,110,True,54,454,none,57.8,6,fpga20,True,True,False
Grid_offline_ref,matmul,111,False,,,buffer_placement_failed,0.69,6,fpga20,True,True,True
Grid_offline_ref,matmul,112,False,,,timeout,120.1,6,fpl22,False,False,False
Grid_offline_ref,matmul,113,False,,,buffer_placement_failed,0.68,6,fpl22,False,False,True
Grid_offline_ref,matmul,114,False,,,timeout,120.1,6,fpl22,False,True,False
Grid_offline_ref,matmul,115,False,,,buffer_placement_failed,0.69,6,fpl22,False,True,True
Grid_offline_ref,matmul,116,False,,,timeout,120.1,6,fpl22,True,False,False
Grid_offline_ref,matmul,117,False,,,buffer_placement_failed,0.68,6,fpl22,True,False,True
Grid_offline_ref,matmul,118,False,,,timeout,120.1,6,fpl22,True,True,False
Grid_offline_ref,matmul,119,False,,,buffer_placement_failed,0.69,6,fpl22,True,True,True
Grid_offline_ref,matmul,120,True,46,476,none,3.11,8,on-merges,False,False,False
Grid_offline_ref,matmul,121,True,53,414,none,3.56,8,on-merges,False,False,True
Grid_offline_ref,matmul,122,True,46,476,none,3.15,8,on-merges,False,True,False
Grid_offline_ref,matmul,123,True,53,414,none,3.42,8,on-merges,False,True,True
Grid_offline_ref,matmul,124,True,46,476,none,3.14,8,on-merges,True,False,False
Grid_offline_ref,matmul,125,True,53,414,none,3.43,8,on-merges,True,False,True
Grid_offline_ref,matmul,126,True,46,476,none,3.12,8,on-merges,True,True,False
Grid_offline_ref,matmul,127,True,53,414,none,3.57,8,on-merges,True,True,True
Grid_offline_ref,matmul,128,True,53,448,none,46.15,8,fpga20,False,False,False
Grid_offline_ref,matmul,129,False,,,buffer_placement_failed,0.68,8,fpga20,False,False,True
Grid_offline_ref,matmul,130,True,53,448,none,45.79,8,fpga20,False,True,False
Grid_offline_ref,matmul,131,False,,,buffer_placement_failed,0.68,8,fpga20,False,True,True
Grid_offline_ref,matmul,132,True,53,448,none,45.47,8,fpga20,True,False,False
Grid_offline_ref,matmul,133,False,,,buffer_placement_failed,0.68,8,fpga20,True,False,True
Grid_offline_ref,matmul,134,True,53,448,none,45.74,8,fpga20,True,True,False
Grid_offline_ref,matmul,135,False,,,buffer_placement_failed,0.67,8,fpga20,True,True,True
Grid_offline_ref,matmul,136,False,,,timeout,120.1,8,fpl22,False,False,False
Grid_offline_ref,matmul,137,False,,,buffer_placement_failed,0.68,8,fpl22,False,False,True
Grid_offline_ref,matmul,138,False,,,timeout,120.1,8,fpl22,False,True,False
Grid_offline_ref,matmul,139,False,,,buffer_placement_failed,0.68,8,fpl22,False,True,True
Grid_offline_ref,matmul,140,False,,,timeout,120.1,8,fpl22,True,False,False
Grid_offline_ref,matmul,141,False,,,buffer_placement_failed,0.68,8,fpl22,True,False,True
Grid_offline_ref,matmul,142,False,,,timeout,120.1,8,fpl22,True,True,False
Grid_offline_ref,matmul,143,False,,,buffer_placement_failed,0.68,8,fpl22,True,True,True
Grid_offline_ref,matmul,144,True,46,476,none,3.1,10,on-merges,False,False,False
Grid_offline_ref,matmul,145,True,53,414,none,3.46,10,on-merges,False,False,True
Grid_offline_ref,matmul,146,True,46,476,none,3.13,10,on-merges,False,True,False
Grid_offline_ref,matmul,147,True,53,414,none,3.47,10,on-merges,False,True,True
Grid_offline_ref,matmul,148,True,46,476,none,3.17,10,on-merges,True,False,False
Grid_offline_ref,matmul,149,True,53,414,none,3.58,10,on-merges,True,False,True
Grid_offline_ref,matmul,150,True,46,476,none,3.12,10,on-merges,True,True,False
Grid_offline_ref,matmul,151,True,53,414,none,3.43,10,on-merges,True,True,True
Grid_offline_ref,matmul,152,True,52,440,none,16.41,10,fpga20,False,False,False
Grid_offline_ref,matmul,153,False,,,buffer_placement_failed,0.67,10,fpga20,False,False,True
Grid_offline_ref,matmul,154,True,52,440,none,16.4,10,fpga20,False,True,False
Grid_offline_ref,matmul,155,False,,,buffer_placement_failed,0.68,10,fpga20,False,True,True
Grid_offline_ref,matmul,156,True,52,440,none,16.44,10,fpga20,True,False,False
Grid_offline_ref,matmul,157,False,,,buffer_placement_failed,0.69,10,fpga20,True,False,True
Grid_offline_ref,matmul,158,True,52,440,none,16.39,10,fpga20,True,True,False
Grid_offline_ref,matmul,159,False,,,buffer_placement_failed,0.67,10,fpga20,True,True,True
Grid_offline_ref,matmul,160,False,,,timeout,120.1,10,fpl22,False,False,False
Grid_offline_ref,matmul,161,False,,,buffer_placement_failed,0.67,10,fpl22,False,False,True
Grid_offline_ref,matmul,162,False,,,timeout,120.1,10,fpl22,False,True,False
Grid_offline_ref,matmul,163,False,,,buffer_placement_failed,0.68,10,fpl22,False,True,True
Grid_offline_ref,matmul,164,False,,,timeout,120.1,10,fpl22,True,False,False
Grid_offline_ref,matmul,165,False,,,buffer_placement_failed,0.67,10,fpl22,True,False,True
Grid_offline_ref,matmul,166,False,,,timeout,120.1,10,fpl22,True,True,False
Grid_offline_ref,matmul,167,False,,,buffer_placement_failed,0.68,10,fpl22,True,True,True
Grid_offline_ref,matmul,168,True,46,476,none,3.11,12,on-merges,False,False,False
Grid_offline_ref,matmul,169,True,53,414,none,3.41,12,on-merges,False,False,True
Grid_offline_ref,matmul,170,True,46,476,none,3.09,12,on-merges,False,True,False
Grid_offline_ref,matmul,171,True,53,414,none,3.57,12,on-merges,False,True,True
Grid_offline_ref,matmul,172,True,46,476,none,3.13,12,on-merges,True,False,False
Grid_offline_ref,matmul,173,True,53,414,none,3.41,12,on-merges,True,False,True
Grid_offline_ref,matmul,174,True,46,476,none,3.1,12,on-merges,True,True,False
Grid_offline_ref,matmul,175,True,53,414,none,3.42,12,on-merges,True,True,True
Grid_offline_ref,matmul,176,True,49,434,none,16.29,12,fpga20,False,False,False
Grid_offline_ref,matmul,177,False,,,buffer_placement_failed,0.68,12,fpga20,False,False,True
Grid_offline_ref,matmul,178,True,49,434,none,16.28,12,fpga20,False,True,False
Grid_offline_ref,matmul,179,False,,,buffer_placement_failed,0.68,12,fpga20,False,True,True
Grid_offline_ref,matmul,180,True,49,434,none,16.29,12,fpga20,True,False,False
Grid_offline_ref,matmul,181,False,,,buffer_placement_failed,0.7,12,fpga20,True,False,True
Grid_offline_ref,matmul,182,True,49,434,none,16.31,12,fpga20,True,True,False
Grid_offline_ref,matmul,183,False,,,buffer_placement_failed,0.68,12,fpga20,True,True,True
Grid_offline_ref,matmul,184,False,,,timeout,120.1,12,fpl22,False,False,False
Grid_offline_ref,matmul,185,False,,,buffer_placement_failed,0.67,12,fpl22,False,False,True
Grid_offline_ref,matmul,186,False,,,timeout,120.1,12,fpl22,False,True,False
Grid_offline_ref,matmul,187,False,,,buffer_placement_failed,0.71,12,fpl22,False,True,True
Grid_offline_ref,matmul,188,False,,,timeout,120.1,12,fpl22,True,False,False
Grid_offline_ref,matmul,189,False,,,buffer_placement_failed,0.68,12,fpl22,True,False,True
Grid_offline_ref,matmul,190,False,,,timeout,120.1,12,fpl22,True,True,False
Grid_offline_ref,matmul,191,False,,,buffer_placement_failed,0.67,12,fpl22,True,True,True
Grid_offline_ref,vadd,0,True,31,105,none,1.62,2,on-merges,False,False,False
Grid_offline_ref,vadd,1,True,37,120,none,1.99,2,on-merges,False,False,True
Grid_offline_ref,vadd,2,True,31,105,none,1.65,2,on-merges,False,True,False
Grid_offline_ref,vadd,3,True,37,120,none,1.99,2,on-merges,False,True,True
Grid_offline_ref,vadd,4,True,31,105,none,1.65,2,on-merges,True,False,False
Grid_offline_ref,vadd,5,True,37,120,none,2.0,2,on-merges,True,False,True
Grid_offline_ref,vadd,6,True,31,105,none,1.69,2,on-merges,True,True,False
Grid_offline_ref,vadd,7,True,37,120,none,2.03,2,on-merges,True,True,True
Grid_offline_ref,vadd,8,True,32,109,none,2.09,2,fpga20,False,False,False
Grid_offline_ref,vadd,9,True,37,124,none,2.44,2,fpga20,False,False,True
Grid_offline_ref,vadd,10,True,32,109,none,2.12,2,fpga20,False,True,False
Grid_offline_ref,vadd,11,True,37,124,none,2.42,2,fpga20,False,True,True
Grid_offline_ref,vadd,12,True,32,109,none,2.11,2,fpga20,True,False,False
Grid_offline_ref,vadd,13,True,37,124,none,2.43,2,fpga20,True,False,True
Grid_offline_ref,vadd,14,True,32,109,none,2.12,2,fpga20,True,True,False
Grid_offline_ref,vadd,15,True,37,124,none,2.42,2,fpga20,True,True,True
Grid_offline_ref,vadd,16,True,35,131,none,2.34,2,fpl22,False,False,False
Grid_offline_ref,vadd,17,True,37,144,none,2.48,2,fpl22,False,False,True
Grid_offline_ref,vadd,18,True,35,131,none,2.36,2,fpl22,False,True,False
Grid_offline_ref,vadd,19,True,37,144,none,2.45,2,fpl22,False,True,True
Grid_offline_ref,vadd,20,True,35,131,none,2.36,2,fpl22,True,False,False
Grid_offline_ref,vadd,21,True,37,144,none,2.46,2,fpl22,True,False,True
Grid_offline_ref,vadd,22,True,35,131,none,2.35,2,fpl22,True,True,False
Grid_offline_ref,vadd,23,True,37,144,none,2.49,2,fpl22,True,True,True
Grid_offline_ref,vadd,24,True,31,105,none,1.62,3,on-merges,False,False,False
Grid_offline_ref,vadd,25,True,37,120,none,1.97,3,on-merges,False,False,True
Grid_offline_ref,vadd,26,True,31,105,none,1.71,3,on-merges,False,True,False
Grid_offline_ref,vadd,27,True,37,120,none,2.03,3,on-merges,False,True,True
Grid_offline_ref,vadd,28,True,31,105,none,1.66,3,on-merges,True,False,False
Grid_offline_ref,vadd,29,True,37,120,none,1.98,3,on-merges,True,False,True
Grid_offline_ref,vadd,30,True,31,105,none,1.65,3,on-merges,True,True,False
Grid_offline_ref,vadd,31,True,37,120,none,1.97,3,on-merges,True,True,True
Grid_offline_ref,vadd,32,True,31,105,none,2.07,3,fpga20,False,False,False
Grid_offline_ref,vadd,33,True,37,120,none,2.62,3,fpga20,False,False,True
Grid_offline_ref,vadd,34,True,31,105,none,2.11,3,fpga20,False,True,False
Grid_offline_ref,vadd,35,True,37,120,none,2.42,3,fpga20,False,True,True
Grid_offline_ref,vadd,36,True,31,105,none,2.09,3,fpga20,True,False,False
Grid_offline_ref,vadd,37,True,37,120,none,2.41,3,fpga20,True,False,True
Grid_offline_ref,vadd,38,True,31,105,none,2.06,3,fpga20,True,True,False
Grid_offline_ref,vadd,39,True,37,120,none,2.41,3,fpga20,True,True,True
Grid_offline_ref,vadd,40,True,32,117,none,2.3,3,fpl22,False,False,False
Grid_offline_ref,vadd,41,True,37,130,none,2.48,3,fpl22,False,False,True
Grid_offline_ref,vadd,42,True,32,117,none,2.29,3,fpl22,False,True,False
Grid_offline_ref,vadd,43,True,37,130,none,2.49,3,fpl22,False,True,True
Grid_offline_ref,vadd,44,True,32,117,none,2.3,3,fpl22,True,False,False
Grid_offline_ref,vadd,45,True,37,130,none,2.49,3,fpl22,True,False,True
Grid_offline_ref,vadd,46,True,32,117,none,2.27,3,fpl22,True,True,False
Grid_offline_ref,vadd,47,True,37,130,none,2.48,3,fpl22,True,True,True
Grid_offline_ref,vadd,48,True,31,105,none,1.63,4,on-merges,False,False,False
Grid_offline_ref,vadd,49,True,37,120,none,1.99,4,on-merges,False,False,True
Grid_offline_ref,vadd,50,True,31,105,none,1.67,4,on-merges,False,True,False
Grid_offline_ref,vadd,51,True,37,120,none,2.0,4,on-merges,False,True,True
Grid_offline_ref,vadd,52,True,31,105,none,1.67,4,on-merges,True,False,False
Grid_offline_ref,vadd,53,True,37,120,none,1.97,4,on-merges,True,False,True
Grid_offline_ref,vadd,54,True,31,105,none,1.65,4,on-merges,True,True,False
Grid_offline_ref,vadd,55,True,37,120,none,1.98,4,on-merges,True,True,True
Grid_offline_ref,vadd,56,True,31,105,none,2.1,4,fpga20,False,False,False
Grid_offline_ref,vadd,57,True,37,118,none,2.47,4,fpga20,False,False,True
Grid_offline_ref,vadd,58,True,31,105,none,2.11,4,fpga20,False,True,False
Grid_offline_ref,vadd,59,True,37,118,none,2.43,4,fpga20,False,True,True
Grid_offline_ref,vadd,60,True,31,105,none,2.13,4,fpga20,True,False,False
Grid_offline_ref,vadd,61,True,37,118,none,2.43,4,fpga20,True,False,True
Grid_offline_ref,vadd,62,True,31,105,none,2.11,4,fpga20,True,True,False
Grid_offline_ref,vadd,63,True,37,118,none,2.38,4,fpga20,True,True,True
Grid_offline_ref,vadd,64,True,33,111,none,2.26,4,fpl22,False,False,False
Grid_offline_ref,vadd,65,True,37,126,none,2.46,4,fpl22,False,False,True
Grid_offline_ref,vadd,66,True,33,111,none,2.27,4,fpl22,False,True,False
Grid_offline_ref,vadd,67,True,37,126,none,2.44,4,fpl22,False,True,True
Grid_offline_ref,vadd,68,True,33,111,none,2.27,4,fpl22,True,False,False
Grid_offline_ref,vadd,69,True,37,126,none,2.48,4,fpl22,True,False,True
Grid_offline_ref,vadd,70,True,33,111,none,2.26,4,fpl22,True,True,False
Grid_offline_ref,vadd,71,True,37,126,none,2.45,4,fpl22,True,True,True
Grid_offline_ref,vadd,72,True,31,105,none,1.65,5,on-merges,False,False,False
Grid_offline_ref,vadd,73,True,37,120,none,1.98,5,on-merges,False,False,True
Grid_offline_ref,vadd,74,True,31,105,none,1.62,5,on-merges,False,True,False
Grid_offline_ref,vadd,75,True,37,120,none,1.98,5,on-merges,False,True,True
Grid_offline_ref,vadd,76,True,31,105,none,1.64,5,on-merges,True,False,False
Grid_offline_ref,vadd,77,True,37,120,none,1.97,5,on-merges,True,False,True
Grid_offline_ref,vadd,78,True,31,105,none,1.65,5,on-merges,True,True,False
Grid_offline_ref,vadd,79,True,37,120,none,2.0,5,on-merges,True,True,True
Grid_offline_ref,vadd,80,True,31,103,none,2.12,5,fpga20,False,False,False
Grid_offline_ref,vadd,81,True,37,118,none,2.42,5,fpga20,False,False,True
Grid_offline_ref,vadd,82,True,31,103,none,2.05,5,fpga20,False,True,False
Grid_offline_ref,vadd,83,True,37,118,none,2.41,5,fpga20,False,True,True
Grid_offline_ref,vadd,84,True,31,103,none,2.04,5,fpga20,True,False,False
Grid_offline_ref,vadd,85,True,37,118,none,2.42,5,fpga20,True,False,True
Grid_offline_ref,vadd,86,True,31,103,none,2.1,5,fpga20,True,True,False
Grid_offline_ref,vadd,87,True,37,118,none,2.41,5,fpga20,True,True,True
Grid_offline_ref,vadd,88,True,32,107,none,2.31,5,fpl22,False,False,False
Grid_offline_ref,vadd,89,True,36,120,none,2.5,5,fpl22,False,False,True
Grid_offline_ref,vadd,90,True,32,107,none,2.31,5,fpl22,False,True,False
Grid_offline_ref,vadd,91,True,36,120,none,2.47,5,fpl22,False,True,True
Grid_offline_ref,vadd,92,True,32,107,none,2.32,5,fpl22,True,False,False
Grid_offline_ref,vadd,93,True,36,120,none,2.52,5,fpl22,True,False,True
Grid_offline_ref,vadd,94,True,32,107,none,2.34,5,fpl22,True,True,False
Grid_offline_ref,vadd,95,True,36,120,none,2.49,5,fpl22,True,True,True
Grid_offline_ref,vadd,96,True,31,105,none,1.66,6,on-merges,False,False,False
Grid_offline_ref,vadd,97,True,37,120,none,1.99,6,on-merges,False,False,True
Grid_offline_ref,vadd,98,True,31,105,none,1.64,6,on-merges,False,True,False
Grid_offline_ref,vadd,99,True,37,120,none,1.95,6,on-merges,False,True,True
Grid_offline_ref,vadd,100,True,31,105,none,1.66,6,on-merges,True,False,False
Grid_offline_ref,vadd,101,True,37,120,none,1.96,6,on-merges,True,False,True
Grid_offline_ref,vadd,102,True,31,105,none,1.62,6,on-merges,True,True,False
Grid_offline_ref,vadd,103,True,37,120,none,1.99,6,on-merges,True,True,True
Grid_offline_ref,vadd,104,True,31,103,none,2.05,6,fpga20,False,False,False
Grid_offline_ref,vadd,105,True,37,116,none,2.4,6,fpga20,False,False,True
Grid_offline_ref,vadd,106,True,31,103,none,2.09,6,fpga20,False,True,False
Grid_offline_ref,vadd,107,True,37,116,none,2.49,6,fpga20,False,True,True
Grid_offline_ref,vadd,108,True,31,103,none,2.14,6,fpga20,True,False,False
Grid_offline_ref,vadd,109,True,37,116,none,2.42,6,fpga20,True,False,True
Grid_offline_ref,vadd,110,True,31,103,none,2.06,6,fpga20,True,True,False
Grid_offline_ref,vadd,111,True,37,116,none,2.4,6,fpga20,True,True,True
Grid_offline_ref,vadd,112,True,33,107,none,2.17,6,fpl22,False,False,False
Grid_offline_ref,vadd,113,True,38,120,none,2.56,6,fpl22,False,False,True
Grid_offline_ref,vadd,114,True,33,107,none,2.18,6,fpl22,False,True,False
Grid_offline_ref,vadd,115,True,38,120,none,2.57,6,fpl22,False,True,True
Grid_offline_ref,vadd,116,True,33,107,none,2.21,6,fpl22,True,False,False
Grid_offline_ref,vadd,117,True,38,120,none,2.53,6,fpl22,True,False,True
Grid_offline_ref,vadd,118,True,33,107,none,2.17,6,fpl22,True,True,False
Grid_offline_ref,vadd,119,True,38,120,none,2.55,6,fpl22,True,True,True
Grid_offline_ref,vadd,120,True,31,105,none,1.66,8,on-merges,False,False,False
Grid_offline_ref,vadd,121,True,37,120,none,2.01,8,on-merges,False,False,True
Grid_offline_ref,vadd,122,True,31,105,none,1.63,8,on-merges,False,True,False
Grid_offline_ref,vadd,123,True,37,120,none,1.98,8,on-merges,False,True,True
Grid_offline_ref,vadd,124,True,31,105,none,1.64,8,on-merges,True,False,False
Grid_offline_ref,vadd,125,True,37,120,none,1.97,8,on-merges,True,False,True
Grid_offline_ref,vadd,126,True,31,105,none,1.64,8,on-merges,True,True,False
Grid_offline_ref,vadd,127,True,37,120,none,1.96,8,on-merges,True,True,True
Grid_offline_ref,vadd,128,True,31,103,none,2.07,8,fpga20,False,False,False
Grid_offline_ref,vadd,129,True,37,116,none,2.37,8,fpga20,False,False,True
Grid_offline_ref,vadd,130,True,31,103,none,2.04,8,fpga20,False,True,False
Grid_offline_ref,vadd,131,True,37,116,none,2.38,8,fpga20,False,True,True
Grid_offline_ref,vadd,132,True,31,103,none,2.06,8,fpga20,True,False,False
Grid_offline_ref,vadd,133,True,37,116,none,2.36,8,fpga20,True,False,True
Grid_offline_ref,vadd,134,True,31,103,none,2.06,8,fpga20,True,True,False
Grid_offline_ref,vadd,135,True,37,116,none,2.41,8,fpga20,True,True,True
Grid_offline_ref,vadd,136,True,32,105,none,2.23,8,fpl22,False,False,False
Grid_offline_ref,vadd,137,True,37,118,none,2.42,8,fpl22,False,False,True
