run_id,config_id,skip_step,skip_reason,matching_signature_id,matching_signature_type,matching_signature_cond,signature_conf_at_skip,signature_n_fail,signature_n_counter,is_subsumed_product,ground_truth_feasible
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,308,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,92,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,84,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,218,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,396,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,270,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,125,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,279,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,93,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,128,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,333,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,345,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,189,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,378,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,240,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,257,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,300,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,317,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,383,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,153,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,417,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,276,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,351,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,210,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,353,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
